date,option_name,underlying_name,close,fclose,strike,expiry,iv,option_type,timeframe
2025-10-27 10:42:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26031.0000,25500,2025-11-18 15:15:00,10.0213,c,1
2025-10-27 10:43:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26023.8000,25500,2025-11-18 15:15:00,10.4467,c,1
2025-10-27 10:44:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26030.1000,25500,2025-11-18 15:15:00,10.0770,c,1
2025-10-27 10:45:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26028.7000,25500,2025-11-18 15:15:00,10.1618,c,1
2025-10-27 10:46:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26025.8000,25500,2025-11-18 15:15:00,10.3330,c,1
2025-10-27 10:47:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26025.0000,25500,2025-11-18 15:15:00,10.3797,c,1
2025-10-27 10:48:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.8000,25500,2025-11-18 15:15:00,10.2755,c,1
2025-10-27 10:49:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26020.8000,25500,2025-11-18 15:15:00,10.6180,c,1
2025-10-27 10:50:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26019.0000,25500,2025-11-18 15:15:00,10.7175,c,1
2025-10-27 10:51:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26023.7000,25500,2025-11-18 15:15:00,10.4559,c,1
2025-10-27 10:52:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26022.1000,25500,2025-11-18 15:15:00,10.5468,c,1
2025-10-27 10:53:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26012.5000,25500,2025-11-18 15:15:00,11.1427,c,1
2025-10-27 10:54:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26017.9000,25500,2025-11-18 15:15:00,10.8593,c,1
2025-10-27 10:55:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26016.2000,25500,2025-11-18 15:15:00,10.9503,c,1
2025-10-27 10:56:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26020.9000,25500,2025-11-18 15:15:00,10.6972,c,1
2025-10-27 10:57:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26015.2000,25500,2025-11-18 15:15:00,11.0039,c,1
2025-10-27 10:58:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26023.6000,25500,2025-11-18 15:15:00,10.5479,c,1
2025-10-27 10:59:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,731.9500,26034.4000,25500,2025-11-18 15:15:00,9.9079,c,1
2025-10-27 11:00:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.7000,26048.4000,25500,2025-11-18 15:15:00,10.4526,c,1
2025-10-27 11:01:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.7000,26035.0000,25500,2025-11-18 15:15:00,11.2070,c,1
2025-10-27 11:02:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,740.0000,26024.5000,25500,2025-11-18 15:15:00,11.0230,c,1
2025-10-27 11:03:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,740.0000,26025.0000,25500,2025-11-18 15:15:00,10.9967,c,1
2025-10-27 11:04:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,740.0000,26030.0000,25500,2025-11-18 15:15:00,10.7242,c,1
2025-10-27 11:05:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26033.3000,25500,2025-11-18 15:15:00,10.7381,c,1
2025-10-27 11:06:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26027.0000,25500,2025-11-18 15:15:00,11.0823,c,1
2025-10-27 11:07:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26027.8000,25500,2025-11-18 15:15:00,11.0400,c,1
2025-10-27 11:08:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26036.0000,25500,2025-11-18 15:15:00,10.5865,c,1
2025-10-27 11:09:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26030.8000,25500,2025-11-18 15:15:00,10.8784,c,1
2025-10-27 11:10:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26036.3000,25500,2025-11-18 15:15:00,10.5701,c,1
2025-10-27 11:11:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26037.0000,25500,2025-11-18 15:15:00,10.5302,c,1
2025-10-27 11:12:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26040.3000,25500,2025-11-18 15:15:00,10.3366,c,1
2025-10-27 11:13:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26037.3000,25500,2025-11-18 15:15:00,10.5137,c,1
2025-10-27 11:14:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26035.5000,25500,2025-11-18 15:15:00,10.6177,c,1
2025-10-27 11:15:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26032.2000,25500,2025-11-18 15:15:00,10.8038,c,1
2025-10-27 11:16:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26030.0000,25500,2025-11-18 15:15:00,10.9251,c,1
2025-10-27 11:17:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26035.6000,25500,2025-11-18 15:15:00,10.6133,c,1
2025-10-27 11:18:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26030.1000,25500,2025-11-18 15:15:00,10.9205,c,1
2025-10-27 11:19:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26036.4000,25500,2025-11-18 15:15:00,10.5683,c,1
2025-10-27 11:20:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26039.4000,25500,2025-11-18 15:15:00,10.3937,c,1
2025-10-27 11:21:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26036.0000,25500,2025-11-18 15:15:00,10.5922,c,1
2025-10-27 11:22:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26038.0000,25500,2025-11-18 15:15:00,10.4769,c,1
2025-10-27 11:23:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26039.0000,25500,2025-11-18 15:15:00,10.4187,c,1
2025-10-27 11:24:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26039.4000,25500,2025-11-18 15:15:00,10.3955,c,1
2025-10-27 11:25:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.0000,26040.8000,25500,2025-11-18 15:15:00,10.3125,c,1
2025-10-27 11:26:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,752.7000,26037.8000,25500,2025-11-18 15:15:00,11.1316,c,1
2025-10-27 11:27:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,752.7000,26027.9000,25500,2025-11-18 15:15:00,11.6472,c,1
2025-10-27 11:28:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26035.9000,25500,2025-11-18 15:15:00,10.8371,c,1
2025-10-27 11:29:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26027.9000,25500,2025-11-18 15:15:00,11.2685,c,1
2025-10-27 11:30:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26022.2000,25500,2025-11-18 15:15:00,11.5609,c,1
2025-10-27 11:31:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26029.8000,25500,2025-11-18 15:15:00,11.1694,c,1
2025-10-27 11:32:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26029.1000,25500,2025-11-18 15:15:00,11.2068,c,1
2025-10-27 11:33:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26029.0000,25500,2025-11-18 15:15:00,11.2125,c,1
2025-10-27 11:34:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.5500,26032.0000,25500,2025-11-18 15:15:00,11.0531,c,1
2025-10-27 11:35:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.2500,26027.0000,25500,2025-11-18 15:15:00,11.1105,c,1
2025-10-27 11:36:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,743.2500,26030.5000,25500,2025-11-18 15:15:00,10.9227,c,1
2025-10-27 11:37:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,740.3000,26023.6000,25500,2025-11-18 15:15:00,11.1047,c,1
2025-10-27 11:38:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,740.3000,26033.1000,25500,2025-11-18 15:15:00,10.5841,c,1
2025-10-27 11:39:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,740.3000,26033.9000,25500,2025-11-18 15:15:00,10.5387,c,1
2025-10-27 11:40:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,737.0000,26019.1000,25500,2025-11-18 15:15:00,11.1348,c,1
2025-10-27 11:41:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,737.0000,26013.3000,25500,2025-11-18 15:15:00,11.4319,c,1
2025-10-27 11:42:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,737.0000,26015.3000,25500,2025-11-18 15:15:00,11.3313,c,1
2025-10-27 11:43:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,737.0000,26019.8000,25500,2025-11-18 15:15:00,11.0994,c,1
2025-10-27 11:44:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26013.0000,25500,2025-11-18 15:15:00,11.0605,c,1
2025-10-27 11:45:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,720.8000,25996.3000,25500,2025-11-18 15:15:00,11.3013,c,1
2025-10-27 11:46:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,719.7500,26000.2000,25500,2025-11-18 15:15:00,11.0421,c,1
2025-10-27 11:47:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,719.7500,26007.8000,25500,2025-11-18 15:15:00,10.6435,c,1
2025-10-27 11:48:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,719.7500,26015.2000,25500,2025-11-18 15:15:00,10.2308,c,1
2025-10-27 11:49:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26016.6000,25500,2025-11-18 15:15:00,10.8374,c,1
2025-10-27 11:50:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26020.0000,25500,2025-11-18 15:15:00,10.6526,c,1
2025-10-27 11:51:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26022.0000,25500,2025-11-18 15:15:00,10.5415,c,1
2025-10-27 11:52:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26026.3000,25500,2025-11-18 15:15:00,10.2954,c,1
2025-10-27 11:53:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26028.0000,25500,2025-11-18 15:15:00,10.1955,c,1
2025-10-27 11:54:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26027.9000,25500,2025-11-18 15:15:00,10.2019,c,1
2025-10-27 11:55:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26032.5000,25500,2025-11-18 15:15:00,9.9222,c,1
2025-10-27 11:56:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.1500,26034.0000,25500,2025-11-18 15:15:00,9.8282,c,1
2025-10-27 11:57:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,748.0000,26033.9000,25500,2025-11-18 15:15:00,11.0536,c,1
2025-10-27 11:58:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,748.0000,26037.0000,25500,2025-11-18 15:15:00,10.8843,c,1
2025-10-27 11:59:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26056.6000,25500,2025-11-18 15:15:00,9.9458,c,1
2025-10-27 12:00:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26052.0000,25500,2025-11-18 15:15:00,10.2394,c,1
2025-10-27 12:01:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26055.0000,25500,2025-11-18 15:15:00,10.0505,c,1
2025-10-27 12:02:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26053.9000,25500,2025-11-18 15:15:00,10.1211,c,1
2025-10-27 12:03:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26057.9000,25500,2025-11-18 15:15:00,9.8619,c,1
2025-10-27 12:04:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26055.9000,25500,2025-11-18 15:15:00,9.9938,c,1
2025-10-27 12:05:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26059.0000,25500,2025-11-18 15:15:00,9.7891,c,1
2025-10-27 12:06:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26058.8000,25500,2025-11-18 15:15:00,9.8031,c,1
2025-10-27 12:07:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26060.0000,25500,2025-11-18 15:15:00,9.7222,c,1
2025-10-27 12:08:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26052.6000,25500,2025-11-18 15:15:00,10.2057,c,1
2025-10-27 12:09:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26051.3000,25500,2025-11-18 15:15:00,10.2868,c,1
2025-10-27 12:10:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26051.2000,25500,2025-11-18 15:15:00,10.2934,c,1
2025-10-27 12:11:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26053.0000,25500,2025-11-18 15:15:00,10.1820,c,1
2025-10-27 12:12:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26052.9000,25500,2025-11-18 15:15:00,10.1888,c,1
2025-10-27 12:13:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26048.1000,25500,2025-11-18 15:15:00,10.4825,c,1
2025-10-27 12:14:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26056.3000,25500,2025-11-18 15:15:00,9.9724,c,1
2025-10-27 12:15:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26060.2000,25500,2025-11-18 15:15:00,9.7123,c,1
2025-10-27 12:16:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26056.7000,25500,2025-11-18 15:15:00,9.9472,c,1
2025-10-27 12:17:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26054.1000,25500,2025-11-18 15:15:00,10.1154,c,1
2025-10-27 12:18:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26048.0000,25500,2025-11-18 15:15:00,10.4907,c,1
2025-10-27 12:19:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26050.0000,25500,2025-11-18 15:15:00,10.3709,c,1
2025-10-27 12:20:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26045.1000,25500,2025-11-18 15:15:00,10.6618,c,1
2025-10-27 12:21:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26041.1000,25500,2025-11-18 15:15:00,10.8898,c,1
2025-10-27 12:22:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26044.9000,25500,2025-11-18 15:15:00,10.6743,c,1
2025-10-27 12:23:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26044.6000,25500,2025-11-18 15:15:00,10.6920,c,1
2025-10-27 12:24:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26043.8000,25500,2025-11-18 15:15:00,10.7384,c,1
2025-10-27 12:25:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26050.0000,25500,2025-11-18 15:15:00,10.3736,c,1
2025-10-27 12:26:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26045.0000,25500,2025-11-18 15:15:00,10.6703,c,1
2025-10-27 12:27:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26040.2000,25500,2025-11-18 15:15:00,10.9425,c,1
2025-10-27 12:28:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,751.4000,26035.3000,25500,2025-11-18 15:15:00,11.2094,c,1
2025-10-27 12:29:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.0000,26020.5000,25500,2025-11-18 15:15:00,11.6374,c,1
2025-10-27 12:30:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,746.0000,26021.8000,25500,2025-11-18 15:15:00,11.5728,c,1
2025-10-27 12:31:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26014.0000,25500,2025-11-18 15:15:00,11.0281,c,1
2025-10-27 12:32:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26025.9000,25500,2025-11-18 15:15:00,10.3738,c,1
2025-10-27 12:33:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.0000,25500,2025-11-18 15:15:00,10.3685,c,1
2025-10-27 12:34:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.0000,25500,2025-11-18 15:15:00,10.3689,c,1
2025-10-27 12:35:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.1000,25500,2025-11-18 15:15:00,10.3635,c,1
2025-10-27 12:36:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26028.5000,25500,2025-11-18 15:15:00,10.2231,c,1
2025-10-27 12:37:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26015.0000,25500,2025-11-18 15:15:00,10.9780,c,1
2025-10-27 12:38:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26021.3000,25500,2025-11-18 15:15:00,10.6374,c,1
2025-10-27 12:39:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.8000,25500,2025-11-18 15:15:00,10.3246,c,1
2025-10-27 12:40:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26032.0000,25500,2025-11-18 15:15:00,10.0131,c,1
2025-10-27 12:41:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26022.9000,25500,2025-11-18 15:15:00,10.5491,c,1
2025-10-27 12:42:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26019.6000,25500,2025-11-18 15:15:00,10.7329,c,1
2025-10-27 12:43:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26027.6000,25500,2025-11-18 15:15:00,10.2794,c,1
2025-10-27 12:44:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26023.9000,25500,2025-11-18 15:15:00,10.4938,c,1
2025-10-27 12:45:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26025.0000,25500,2025-11-18 15:15:00,10.4314,c,1
2025-10-27 12:46:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.6000,25500,2025-11-18 15:15:00,10.3393,c,1
2025-10-27 12:47:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26024.5000,25500,2025-11-18 15:15:00,10.4610,c,1
2025-10-27 12:48:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26018.3000,25500,2025-11-18 15:15:00,10.8062,c,1
2025-10-27 12:49:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26014.9000,25500,2025-11-18 15:15:00,10.9884,c,1
2025-10-27 12:50:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26018.0000,25500,2025-11-18 15:15:00,10.8233,c,1
2025-10-27 12:51:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26016.2000,25500,2025-11-18 15:15:00,10.9203,c,1
2025-10-27 12:52:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26015.9000,25500,2025-11-18 15:15:00,10.9367,c,1
2025-10-27 12:53:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26017.2000,25500,2025-11-18 15:15:00,10.8677,c,1
2025-10-27 12:54:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26022.9000,25500,2025-11-18 15:15:00,10.5548,c,1
2025-10-27 12:55:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26027.5000,25500,2025-11-18 15:15:00,10.2906,c,1
2025-10-27 12:56:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26026.2000,25500,2025-11-18 15:15:00,10.3670,c,1
2025-10-27 12:57:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26025.0000,25500,2025-11-18 15:15:00,10.4367,c,1
2025-10-27 12:58:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26020.3000,25500,2025-11-18 15:15:00,10.7013,c,1
2025-10-27 12:59:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26022.1000,25500,2025-11-18 15:15:00,10.6019,c,1
2025-10-27 13:00:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26021.7000,25500,2025-11-18 15:15:00,10.6246,c,1
2025-10-27 13:01:00,NSE:NIFTY25N1825500CE,NSE:NIFTY25NOVFUT,730.7000,26019.0000,25500,2025-11-18 15:15:00,10.7738,c,1
