date,option_name,underlying_name,close,fclose,strike,expiry,iv,option_type,timeframe
2025-11-07 09:48:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,99.5500,25667.5000,26050,2025-12-02 15:15:00,9.0540,c,1
2025-11-07 09:49:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,99.5500,25675.0000,26050,2025-12-02 15:15:00,8.9631,c,1
2025-11-07 09:50:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,99.5500,25672.0000,26050,2025-12-02 15:15:00,8.9997,c,1
2025-11-07 09:51:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,99.5500,25655.2000,26050,2025-12-02 15:15:00,9.2032,c,1
2025-11-07 09:52:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,99.5500,25647.3000,26050,2025-12-02 15:15:00,9.2984,c,1
2025-11-07 09:53:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,99.0000,25648.0000,26050,2025-12-02 15:15:00,9.2651,c,1
2025-11-07 09:54:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.0000,25636.4000,26050,2025-12-02 15:15:00,9.3124,c,1
2025-11-07 09:55:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.0000,25634.0000,26050,2025-12-02 15:15:00,9.3411,c,1
2025-11-07 09:56:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.0000,25626.9000,26050,2025-12-02 15:15:00,9.4255,c,1
2025-11-07 09:57:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.2500,25639.0000,26050,2025-12-02 15:15:00,9.2933,c,1
2025-11-07 09:58:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.2500,25635.0000,26050,2025-12-02 15:15:00,9.3411,c,1
2025-11-07 09:59:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.2500,25635.0000,26050,2025-12-02 15:15:00,9.3412,c,1
2025-11-07 10:00:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.2500,25625.1000,26050,2025-12-02 15:15:00,9.4590,c,1
2025-11-07 10:01:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25632.5000,26050,2025-12-02 15:15:00,9.2673,c,1
2025-11-07 10:02:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25638.0000,26050,2025-12-02 15:15:00,9.2022,c,1
2025-11-07 10:03:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25637.7000,26050,2025-12-02 15:15:00,9.2059,c,1
2025-11-07 10:04:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25636.0000,26050,2025-12-02 15:15:00,9.2262,c,1
2025-11-07 10:05:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25631.2000,26050,2025-12-02 15:15:00,9.2832,c,1
2025-11-07 10:06:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25638.6000,26050,2025-12-02 15:15:00,9.1956,c,1
2025-11-07 10:07:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25637.7000,26050,2025-12-02 15:15:00,9.2064,c,1
2025-11-07 10:08:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25645.7000,26050,2025-12-02 15:15:00,9.1114,c,1
2025-11-07 10:09:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25630.1000,26050,2025-12-02 15:15:00,9.2967,c,1
2025-11-07 10:10:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25636.7000,26050,2025-12-02 15:15:00,9.2186,c,1
2025-11-07 10:11:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25633.5000,26050,2025-12-02 15:15:00,9.2567,c,1
2025-11-07 10:12:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25630.0000,26050,2025-12-02 15:15:00,9.2982,c,1
2025-11-07 10:13:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,95.0000,25637.7000,26050,2025-12-02 15:15:00,9.2071,c,1
2025-11-07 10:14:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25633.0000,26050,2025-12-02 15:15:00,9.3600,c,1
2025-11-07 10:15:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25644.0000,26050,2025-12-02 15:15:00,9.2290,c,1
2025-11-07 10:16:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25638.9000,26050,2025-12-02 15:15:00,9.2900,c,1
2025-11-07 10:17:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25640.1000,26050,2025-12-02 15:15:00,9.2758,c,1
2025-11-07 10:18:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25634.1000,26050,2025-12-02 15:15:00,9.3474,c,1
2025-11-07 10:19:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25639.4000,26050,2025-12-02 15:15:00,9.2844,c,1
2025-11-07 10:20:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25649.0000,26050,2025-12-02 15:15:00,9.1698,c,1
2025-11-07 10:21:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25648.6000,26050,2025-12-02 15:15:00,9.1747,c,1
2025-11-07 10:22:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25636.3000,26050,2025-12-02 15:15:00,9.3217,c,1
2025-11-07 10:23:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25646.0000,26050,2025-12-02 15:15:00,9.2061,c,1
2025-11-07 10:24:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25643.7000,26050,2025-12-02 15:15:00,9.2337,c,1
2025-11-07 10:25:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25649.6000,26050,2025-12-02 15:15:00,9.1632,c,1
2025-11-07 10:26:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25643.0000,26050,2025-12-02 15:15:00,9.2423,c,1
2025-11-07 10:27:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25640.0000,26050,2025-12-02 15:15:00,9.2783,c,1
2025-11-07 10:28:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25643.0000,26050,2025-12-02 15:15:00,9.2426,c,1
2025-11-07 10:29:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25646.9000,26050,2025-12-02 15:15:00,9.1961,c,1
2025-11-07 10:30:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25649.9000,26050,2025-12-02 15:15:00,9.1603,c,1
2025-11-07 10:31:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25645.9000,26050,2025-12-02 15:15:00,9.2083,c,1
2025-11-07 10:32:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25649.9000,26050,2025-12-02 15:15:00,9.1605,c,1
2025-11-07 10:33:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25649.9000,26050,2025-12-02 15:15:00,9.1606,c,1
2025-11-07 10:34:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,97.1000,25660.0000,26050,2025-12-02 15:15:00,9.0395,c,1
2025-11-07 10:35:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25653.8000,26050,2025-12-02 15:15:00,9.2913,c,1
2025-11-07 10:36:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25660.0000,26050,2025-12-02 15:15:00,9.2163,c,1
2025-11-07 10:37:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25663.0000,26050,2025-12-02 15:15:00,9.1801,c,1
2025-11-07 10:38:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25662.9000,26050,2025-12-02 15:15:00,9.1814,c,1
2025-11-07 10:39:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25659.0000,26050,2025-12-02 15:15:00,9.2288,c,1
2025-11-07 10:40:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25667.0000,26050,2025-12-02 15:15:00,9.1318,c,1
2025-11-07 10:41:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25665.0000,26050,2025-12-02 15:15:00,9.1563,c,1
2025-11-07 10:42:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25662.5000,26050,2025-12-02 15:15:00,9.1868,c,1
2025-11-07 10:43:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25670.0000,26050,2025-12-02 15:15:00,9.0957,c,1
2025-11-07 10:44:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,101.0000,25666.9000,26050,2025-12-02 15:15:00,9.1335,c,1
2025-11-07 10:45:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.0000,25669.9000,26050,2025-12-02 15:15:00,9.0522,c,1
2025-11-07 10:46:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.0000,25671.9000,26050,2025-12-02 15:15:00,9.0280,c,1
2025-11-07 10:47:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.0000,25671.8000,26050,2025-12-02 15:15:00,9.0293,c,1
2025-11-07 10:48:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.0000,25668.0000,26050,2025-12-02 15:15:00,9.0757,c,1
2025-11-07 10:49:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.0000,25666.9000,26050,2025-12-02 15:15:00,9.0892,c,1
2025-11-07 10:50:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.0000,25662.4000,26050,2025-12-02 15:15:00,9.1439,c,1
2025-11-07 10:51:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25671.9000,26050,2025-12-02 15:15:00,9.0601,c,1
2025-11-07 10:52:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25669.9000,26050,2025-12-02 15:15:00,9.0845,c,1
2025-11-07 10:53:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25670.2000,26050,2025-12-02 15:15:00,9.0810,c,1
2025-11-07 10:54:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25672.0000,26050,2025-12-02 15:15:00,9.0592,c,1
2025-11-07 10:55:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25660.7000,26050,2025-12-02 15:15:00,9.1967,c,1
2025-11-07 10:56:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25656.0000,26050,2025-12-02 15:15:00,9.2538,c,1
2025-11-07 10:57:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25655.0000,26050,2025-12-02 15:15:00,9.2660,c,1
2025-11-07 10:58:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25647.0000,26050,2025-12-02 15:15:00,9.3627,c,1
2025-11-07 10:59:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25648.0000,26050,2025-12-02 15:15:00,9.3508,c,1
2025-11-07 11:00:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25652.0000,26050,2025-12-02 15:15:00,9.3027,c,1
2025-11-07 11:01:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25656.0000,26050,2025-12-02 15:15:00,9.2544,c,1
2025-11-07 11:02:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25665.0000,26050,2025-12-02 15:15:00,9.1454,c,1
2025-11-07 11:03:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25660.0000,26050,2025-12-02 15:15:00,9.2062,c,1
2025-11-07 11:04:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25653.1000,26050,2025-12-02 15:15:00,9.2899,c,1
2025-11-07 11:05:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25650.0000,26050,2025-12-02 15:15:00,9.3274,c,1
2025-11-07 11:06:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25648.0000,26050,2025-12-02 15:15:00,9.3517,c,1
2025-11-07 11:07:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25645.6000,26050,2025-12-02 15:15:00,9.3808,c,1
2025-11-07 11:08:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25649.9000,26050,2025-12-02 15:15:00,9.3290,c,1
2025-11-07 11:09:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25656.8000,26050,2025-12-02 15:15:00,9.2457,c,1
2025-11-07 11:10:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25659.9000,26050,2025-12-02 15:15:00,9.2083,c,1
2025-11-07 11:11:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25667.9000,26050,2025-12-02 15:15:00,9.1113,c,1
2025-11-07 11:12:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25689.0000,26050,2025-12-02 15:15:00,8.8534,c,1
2025-11-07 11:13:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25692.7000,26050,2025-12-02 15:15:00,8.8080,c,1
2025-11-07 11:14:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,100.7000,25695.0000,26050,2025-12-02 15:15:00,8.7798,c,1
2025-11-07 11:15:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,105.0000,25699.9000,26050,2025-12-02 15:15:00,8.9090,c,1
2025-11-07 11:16:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,104.7500,25700.0000,26050,2025-12-02 15:15:00,8.8969,c,1
2025-11-07 11:17:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,104.7500,25700.0000,26050,2025-12-02 15:15:00,8.8970,c,1
2025-11-07 11:18:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,106.6500,25697.8000,26050,2025-12-02 15:15:00,9.0079,c,1
2025-11-07 11:19:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,106.6500,25700.0000,26050,2025-12-02 15:15:00,8.9806,c,1
2025-11-07 11:20:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,106.6500,25699.0000,26050,2025-12-02 15:15:00,8.9932,c,1
2025-11-07 11:21:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,105.0000,25711.0000,26050,2025-12-02 15:15:00,8.7712,c,1
2025-11-07 11:22:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,105.0000,25707.3000,26050,2025-12-02 15:15:00,8.8176,c,1
2025-11-07 11:23:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25713.0000,26050,2025-12-02 15:15:00,9.0004,c,1
2025-11-07 11:24:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25708.0000,26050,2025-12-02 15:15:00,9.0637,c,1
2025-11-07 11:25:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25707.6000,26050,2025-12-02 15:15:00,9.0689,c,1
2025-11-07 11:26:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25710.0000,26050,2025-12-02 15:15:00,9.0387,c,1
2025-11-07 11:27:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25710.0000,26050,2025-12-02 15:15:00,9.0388,c,1
2025-11-07 11:28:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25716.0000,26050,2025-12-02 15:15:00,8.9630,c,1
2025-11-07 11:29:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25730.0000,26050,2025-12-02 15:15:00,8.7849,c,1
2025-11-07 11:30:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,110.8500,25745.0000,26050,2025-12-02 15:15:00,8.5927,c,1
2025-11-07 11:31:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,120.0000,25746.5000,26050,2025-12-02 15:15:00,8.9602,c,1
2025-11-07 11:32:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,120.0000,25751.1000,26050,2025-12-02 15:15:00,8.9001,c,1
2025-11-07 11:33:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,122.0000,25760.5000,26050,2025-12-02 15:15:00,8.8600,c,1
2025-11-07 11:34:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,122.0000,25742.0000,26050,2025-12-02 15:15:00,9.1035,c,1
2025-11-07 11:35:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,122.0000,25747.0000,26050,2025-12-02 15:15:00,9.0381,c,1
2025-11-07 11:36:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25738.3000,26050,2025-12-02 15:15:00,9.1227,c,1
2025-11-07 11:37:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25735.9000,26050,2025-12-02 15:15:00,9.1541,c,1
2025-11-07 11:38:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25740.0000,26050,2025-12-02 15:15:00,9.1007,c,1
2025-11-07 11:39:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25743.0000,26050,2025-12-02 15:15:00,9.0616,c,1
2025-11-07 11:40:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25723.2000,26050,2025-12-02 15:15:00,9.3194,c,1
2025-11-07 11:41:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25737.0000,26050,2025-12-02 15:15:00,9.1403,c,1
2025-11-07 11:42:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25732.7000,26050,2025-12-02 15:15:00,9.1964,c,1
2025-11-07 11:43:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25735.5000,26050,2025-12-02 15:15:00,9.1601,c,1
2025-11-07 11:44:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25737.7000,26050,2025-12-02 15:15:00,9.1315,c,1
2025-11-07 11:45:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25730.1000,26050,2025-12-02 15:15:00,9.2306,c,1
2025-11-07 11:46:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25726.4000,26050,2025-12-02 15:15:00,9.2787,c,1
2025-11-07 11:47:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25732.9000,26050,2025-12-02 15:15:00,9.1944,c,1
2025-11-07 11:48:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25725.0000,26050,2025-12-02 15:15:00,9.2971,c,1
2025-11-07 11:49:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25712.6000,26050,2025-12-02 15:15:00,9.4575,c,1
2025-11-07 11:50:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25715.0000,26050,2025-12-02 15:15:00,9.4267,c,1
2025-11-07 11:51:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25720.0000,26050,2025-12-02 15:15:00,9.3622,c,1
2025-11-07 11:52:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25722.6000,26050,2025-12-02 15:15:00,9.3287,c,1
2025-11-07 11:53:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25713.7000,26050,2025-12-02 15:15:00,9.4438,c,1
2025-11-07 11:54:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25720.0000,26050,2025-12-02 15:15:00,9.3626,c,1
2025-11-07 11:55:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25724.9000,26050,2025-12-02 15:15:00,9.2993,c,1
2025-11-07 11:56:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25726.7000,26050,2025-12-02 15:15:00,9.2761,c,1
2025-11-07 11:57:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25725.0000,26050,2025-12-02 15:15:00,9.2983,c,1
2025-11-07 11:58:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25721.1000,26050,2025-12-02 15:15:00,9.3489,c,1
2025-11-07 11:59:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25720.7000,26050,2025-12-02 15:15:00,9.3542,c,1
2025-11-07 12:00:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25709.8000,26050,2025-12-02 15:15:00,9.4950,c,1
2025-11-07 12:01:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25719.5000,26050,2025-12-02 15:15:00,9.3700,c,1
2025-11-07 12:02:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25732.5000,26050,2025-12-02 15:15:00,9.2015,c,1
2025-11-07 12:03:00,NSE:NIFTY25D0226050CE,NSE:NIFTY25DECFUT,121.3000,25732.0000,26050,2025-12-02 15:15:00,9.2081,c,1
