date,option_name,underlying_name,close,fclose,strike,expiry,iv,option_type,timeframe
2025-11-07 09:54:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.4000,25452.0000,26000,2025-11-25 15:15:00,10.9533,c,1
2025-11-07 09:55:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.7500,25448.0000,26000,2025-11-25 15:15:00,10.9616,c,1
2025-11-07 09:56:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,64.7000,25440.0000,26000,2025-11-25 15:15:00,10.9929,c,1
2025-11-07 09:57:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.2500,25455.6000,26000,2025-11-25 15:15:00,10.8996,c,1
2025-11-07 09:58:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.5500,25451.0000,26000,2025-11-25 15:15:00,10.9762,c,1
2025-11-07 09:59:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.1000,25449.1000,26000,2025-11-25 15:15:00,10.9712,c,1
2025-11-07 10:00:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.3000,25441.0000,26000,2025-11-25 15:15:00,11.0203,c,1
2025-11-07 10:01:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.0500,25450.0000,26000,2025-11-25 15:15:00,10.9572,c,1
2025-11-07 10:02:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.4000,25448.8000,26000,2025-11-25 15:15:00,10.9305,c,1
2025-11-07 10:03:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.1500,25454.0000,26000,2025-11-25 15:15:00,10.9143,c,1
2025-11-07 10:04:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.1500,25448.0000,26000,2025-11-25 15:15:00,10.9891,c,1
2025-11-07 10:05:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.6500,25450.5000,26000,2025-11-25 15:15:00,10.9262,c,1
2025-11-07 10:06:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.4500,25447.0000,26000,2025-11-25 15:15:00,10.9569,c,1
2025-11-07 10:07:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.5500,25450.7000,26000,2025-11-25 15:15:00,10.9177,c,1
2025-11-07 10:08:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.0000,25459.4000,26000,2025-11-25 15:15:00,10.8385,c,1
2025-11-07 10:09:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,64.8000,25446.0000,26000,2025-11-25 15:15:00,10.9279,c,1
2025-11-07 10:10:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.2500,25449.9000,26000,2025-11-25 15:15:00,10.9089,c,1
2025-11-07 10:11:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.9000,25450.7000,26000,2025-11-25 15:15:00,10.9410,c,1
2025-11-07 10:12:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.1000,25444.9000,26000,2025-11-25 15:15:00,10.9616,c,1
2025-11-07 10:13:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.3500,25451.5000,26000,2025-11-25 15:15:00,10.8961,c,1
2025-11-07 10:14:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.0000,25454.9000,26000,2025-11-25 15:15:00,10.8958,c,1
2025-11-07 10:15:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.0000,25457.3000,26000,2025-11-25 15:15:00,10.8661,c,1
2025-11-07 10:16:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.4500,25456.6000,26000,2025-11-25 15:15:00,10.8398,c,1
2025-11-07 10:17:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.5500,25459.8000,26000,2025-11-25 15:15:00,10.8066,c,1
2025-11-07 10:18:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.1000,25451.8000,26000,2025-11-25 15:15:00,10.8773,c,1
2025-11-07 10:19:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.3000,25459.0000,26000,2025-11-25 15:15:00,10.8009,c,1
2025-11-07 10:20:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.1000,25458.8000,26000,2025-11-25 15:15:00,10.8548,c,1
2025-11-07 10:21:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.5500,25462.5000,26000,2025-11-25 15:15:00,10.7738,c,1
2025-11-07 10:22:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.0000,25453.7000,26000,2025-11-25 15:15:00,10.8481,c,1
2025-11-07 10:23:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.9000,25462.4000,26000,2025-11-25 15:15:00,10.7978,c,1
2025-11-07 10:24:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.9500,25467.6000,26000,2025-11-25 15:15:00,10.7363,c,1
2025-11-07 10:25:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.7000,25459.1000,26000,2025-11-25 15:15:00,10.8266,c,1
2025-11-07 10:26:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.0000,25461.0000,26000,2025-11-25 15:15:00,10.7583,c,1
2025-11-07 10:27:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,64.6500,25453.0000,26000,2025-11-25 15:15:00,10.8353,c,1
2025-11-07 10:28:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.4500,25467.9000,26000,2025-11-25 15:15:00,10.7651,c,1
2025-11-07 10:29:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.0000,25470.0000,26000,2025-11-25 15:15:00,10.7738,c,1
2025-11-07 10:30:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.8000,25470.2000,26000,2025-11-25 15:15:00,10.7589,c,1
2025-11-07 10:31:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.5000,25460.0000,26000,2025-11-25 15:15:00,10.8677,c,1
2025-11-07 10:32:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.5000,25468.4000,26000,2025-11-25 15:15:00,10.7628,c,1
2025-11-07 10:33:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.3500,25475.0000,26000,2025-11-25 15:15:00,10.7339,c,1
2025-11-07 10:34:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.0000,25478.0000,26000,2025-11-25 15:15:00,10.7998,c,1
2025-11-07 10:35:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.5000,25476.0000,26000,2025-11-25 15:15:00,10.7940,c,1
2025-11-07 10:36:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.0500,25475.0000,26000,2025-11-25 15:15:00,10.7786,c,1
2025-11-07 10:37:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.7000,25483.0000,26000,2025-11-25 15:15:00,10.7806,c,1
2025-11-07 10:38:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.5000,25477.9000,26000,2025-11-25 15:15:00,10.7706,c,1
2025-11-07 10:39:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.6000,25477.0000,26000,2025-11-25 15:15:00,10.7884,c,1
2025-11-07 10:40:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,70.1500,25482.4000,26000,2025-11-25 15:15:00,10.8168,c,1
2025-11-07 10:41:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,70.0500,25483.7000,26000,2025-11-25 15:15:00,10.7943,c,1
2025-11-07 10:42:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.7500,25488.0000,26000,2025-11-25 15:15:00,10.7213,c,1
2025-11-07 10:43:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,70.2500,25490.0000,26000,2025-11-25 15:15:00,10.7269,c,1
2025-11-07 10:44:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.6500,25489.7000,26000,2025-11-25 15:15:00,10.6938,c,1
2025-11-07 10:45:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.6500,25487.5000,26000,2025-11-25 15:15:00,10.7220,c,1
2025-11-07 10:46:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.5500,25492.2000,26000,2025-11-25 15:15:00,10.6563,c,1
2025-11-07 10:47:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.9000,25490.0000,26000,2025-11-25 15:15:00,10.7061,c,1
2025-11-07 10:48:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.4000,25485.0000,26000,2025-11-25 15:15:00,10.6766,c,1
2025-11-07 10:49:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.2500,25485.0000,26000,2025-11-25 15:15:00,10.7298,c,1
2025-11-07 10:50:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.3000,25476.6000,26000,2025-11-25 15:15:00,10.7770,c,1
2025-11-07 10:51:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.5000,25483.8000,26000,2025-11-25 15:15:00,10.7609,c,1
2025-11-07 10:52:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,70.1000,25486.4000,26000,2025-11-25 15:15:00,10.7653,c,1
2025-11-07 10:53:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,69.8500,25489.1000,26000,2025-11-25 15:15:00,10.7157,c,1
2025-11-07 10:54:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.1000,25473.0000,26000,2025-11-25 15:15:00,10.8106,c,1
2025-11-07 10:55:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.2000,25471.0000,26000,2025-11-25 15:15:00,10.7793,c,1
2025-11-07 10:56:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.3500,25466.0000,26000,2025-11-25 15:15:00,10.7883,c,1
2025-11-07 10:57:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.3000,25463.7000,26000,2025-11-25 15:15:00,10.8140,c,1
2025-11-07 10:58:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.2500,25458.6000,26000,2025-11-25 15:15:00,10.8107,c,1
2025-11-07 10:59:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.1000,25457.0000,26000,2025-11-25 15:15:00,10.8212,c,1
2025-11-07 11:00:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.3000,25465.2000,26000,2025-11-25 15:15:00,10.7959,c,1
2025-11-07 11:01:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.5000,25472.5000,26000,2025-11-25 15:15:00,10.7174,c,1
2025-11-07 11:02:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.6000,25475.0000,26000,2025-11-25 15:15:00,10.7556,c,1
2025-11-07 11:03:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.2000,25470.1000,26000,2025-11-25 15:15:00,10.7922,c,1
2025-11-07 11:04:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.6000,25468.9000,26000,2025-11-25 15:15:00,10.7695,c,1
2025-11-07 11:05:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.4000,25458.8000,26000,2025-11-25 15:15:00,10.8193,c,1
2025-11-07 11:06:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.5500,25464.9000,26000,2025-11-25 15:15:00,10.7531,c,1
2025-11-07 11:07:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,65.6500,25460.7000,26000,2025-11-25 15:15:00,10.8121,c,1
2025-11-07 11:08:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,66.2500,25465.3000,26000,2025-11-25 15:15:00,10.7931,c,1
2025-11-07 11:09:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.2500,25474.5000,26000,2025-11-25 15:15:00,10.7413,c,1
2025-11-07 11:10:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,67.6500,25480.0000,26000,2025-11-25 15:15:00,10.6974,c,1
2025-11-07 11:11:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,68.8000,25486.0000,26000,2025-11-25 15:15:00,10.6936,c,1
2025-11-07 11:12:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,71.9500,25502.0000,26000,2025-11-25 15:15:00,10.6835,c,1
2025-11-07 11:13:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,73.5000,25513.0000,26000,2025-11-25 15:15:00,10.6356,c,1
2025-11-07 11:14:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,73.0000,25516.1000,26000,2025-11-25 15:15:00,10.5655,c,1
2025-11-07 11:15:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,73.8000,25511.2000,26000,2025-11-25 15:15:00,10.6774,c,1
2025-11-07 11:16:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,74.0500,25519.4000,26000,2025-11-25 15:15:00,10.5862,c,1
2025-11-07 11:17:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,74.2500,25512.0000,26000,2025-11-25 15:15:00,10.6945,c,1
2025-11-07 11:18:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,74.1000,25515.0000,26000,2025-11-25 15:15:00,10.6468,c,1
2025-11-07 11:19:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,73.9000,25517.0000,26000,2025-11-25 15:15:00,10.6090,c,1
2025-11-07 11:20:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,73.7000,25511.0000,26000,2025-11-25 15:15:00,10.6750,c,1
2025-11-07 11:21:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,77.6000,25531.0000,26000,2025-11-25 15:15:00,10.6460,c,1
2025-11-07 11:22:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,77.4500,25527.3000,26000,2025-11-25 15:15:00,10.6861,c,1
2025-11-07 11:23:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,77.0500,25525.4000,26000,2025-11-25 15:15:00,10.6876,c,1
2025-11-07 11:24:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,76.9000,25525.2000,26000,2025-11-25 15:15:00,10.6816,c,1
2025-11-07 11:25:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,76.4500,25521.6000,26000,2025-11-25 15:15:00,10.7024,c,1
2025-11-07 11:26:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,77.2000,25527.0000,26000,2025-11-25 15:15:00,10.6761,c,1
2025-11-07 11:27:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,77.8500,25529.7000,26000,2025-11-25 15:15:00,10.6790,c,1
2025-11-07 11:28:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.4000,25530.6000,26000,2025-11-25 15:15:00,10.6997,c,1
2025-11-07 11:29:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,81.9500,25545.0000,26000,2025-11-25 15:15:00,10.7147,c,1
2025-11-07 11:30:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,87.2500,25559.2000,26000,2025-11-25 15:15:00,10.8249,c,1
2025-11-07 11:31:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,87.1500,25564.9000,26000,2025-11-25 15:15:00,10.7417,c,1
2025-11-07 11:32:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,89.1500,25574.0000,26000,2025-11-25 15:15:00,10.7290,c,1
2025-11-07 11:33:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,87.7500,25571.0000,26000,2025-11-25 15:15:00,10.6923,c,1
2025-11-07 11:34:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,84.7500,25563.6000,26000,2025-11-25 15:15:00,10.6248,c,1
2025-11-07 11:35:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,84.7500,25560.6000,26000,2025-11-25 15:15:00,10.6657,c,1
2025-11-07 11:36:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,83.2000,25554.6000,26000,2025-11-25 15:15:00,10.6589,c,1
2025-11-07 11:37:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.7500,25555.0000,26000,2025-11-25 15:15:00,10.6280,c,1
2025-11-07 11:38:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,83.8500,25558.8000,26000,2025-11-25 15:15:00,10.6396,c,1
2025-11-07 11:39:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.6000,25554.4000,26000,2025-11-25 15:15:00,10.6279,c,1
2025-11-07 11:40:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,80.5000,25547.4000,26000,2025-11-25 15:15:00,10.6012,c,1
2025-11-07 11:41:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.2000,25545.1000,26000,2025-11-25 15:15:00,10.7302,c,1
2025-11-07 11:42:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.2000,25550.0000,26000,2025-11-25 15:15:00,10.6647,c,1
2025-11-07 11:43:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.5000,25555.4000,26000,2025-11-25 15:15:00,10.6095,c,1
2025-11-07 11:44:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.9500,25552.0000,26000,2025-11-25 15:15:00,10.6812,c,1
2025-11-07 11:45:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,82.1500,25549.9000,26000,2025-11-25 15:15:00,10.6638,c,1
2025-11-07 11:46:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,81.2000,25543.0000,26000,2025-11-25 15:15:00,10.7017,c,1
2025-11-07 11:47:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,81.0000,25549.4000,26000,2025-11-25 15:15:00,10.6048,c,1
2025-11-07 11:48:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,79.6500,25537.3000,26000,2025-11-25 15:15:00,10.6881,c,1
2025-11-07 11:49:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.0500,25532.1000,26000,2025-11-25 15:15:00,10.6636,c,1
2025-11-07 11:50:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.5000,25532.1000,26000,2025-11-25 15:15:00,10.6902,c,1
2025-11-07 11:51:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.7500,25531.3000,26000,2025-11-25 15:15:00,10.7156,c,1
2025-11-07 11:52:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,79.5000,25535.0000,26000,2025-11-25 15:15:00,10.7107,c,1
2025-11-07 11:53:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.7000,25531.0000,26000,2025-11-25 15:15:00,10.7171,c,1
2025-11-07 11:54:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,80.1000,25537.1000,26000,2025-11-25 15:15:00,10.7182,c,1
2025-11-07 11:55:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,79.4500,25538.0000,26000,2025-11-25 15:15:00,10.6686,c,1
2025-11-07 11:56:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,81.3500,25543.2000,26000,2025-11-25 15:15:00,10.7097,c,1
2025-11-07 11:57:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.9500,25531.9000,26000,2025-11-25 15:15:00,10.7206,c,1
2025-11-07 11:58:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,78.8000,25531.1000,26000,2025-11-25 15:15:00,10.7226,c,1
2025-11-07 11:59:00,NSE:NIFTY25NOV26000CE,NSE:NIFTY25NOVFUT,79.3500,25534.2000,26000,2025-11-25 15:15:00,10.7140,c,1
